ctime,datname,numbackends,xact_commit,xact_rollback,blks_read,blks_hit,tup_returned,tup_fetched,tup_inserted,tup_updated,tup_deleted
1416684981.46143,template1,0,0,0,0,0,0,0,0,0,0
1416684981.46143,template0,0,0,0,0,0,0,0,0,0,0
1416684981.46143,postgres,0,2943,20,13534,140449,1359831,52410,0,0,0
1416684981.46143,dbt3,3,77437,0,3356308528,24095454785,202597383771,66800694007,1760004768,13625,23579282
1416685041.46479,template1,0,0,0,0,0,0,0,0,0,0
1416685041.46479,template0,0,0,0,0,0,0,0,0,0,0
1416685041.46479,postgres,0,2945,20,13534,140507,1360757,52421,0,0,0
1416685041.46479,dbt3,9,77549,0,3357135218,24098104101,202642799437,66800702070,1786605104,13732,23579290
1416685101.46954,template1,0,0,0,0,0,0,0,0,0,0
1416685101.46954,template0,0,0,0,0,0,0,0,0,0,0
1416685101.46954,postgres,0,2947,20,13534,140565,1361683,52432,0,0,0
1416685101.46954,dbt3,5,77572,0,3357427574,24099630737,202702806191,66800704434,1786605168,13733,23579290
1416685161.46888,template1,0,0,0,0,0,0,0,0,0,0
1416685161.46888,template0,0,0,0,0,0,0,0,0,0,0
1416685161.46888,postgres,0,2949,20,13534,140623,1362609,52443,0,0,0
1416685161.46888,dbt3,3,77580,0,3357427574,24099633720,202702811238,66800705729,1786605168,13733,23579290
1416685221.47079,template1,0,0,0,0,0,0,0,0,0,0
1416685221.47079,template0,0,0,0,0,0,0,0,0,0,0
1416685221.47079,postgres,0,2951,20,13534,140681,1363535,52454,0,0,0
1416685221.47079,dbt3,3,77592,0,3357427574,24099637017,202702816430,66800707166,1786605168,13733,23579290
1416685281.4757,template1,0,0,0,0,0,0,0,0,0,0
1416685281.4757,template0,0,0,0,0,0,0,0,0,0,0
1416685281.4757,postgres,0,2953,20,13534,140739,1364461,52465,0,0,0
1416685281.4757,dbt3,5,77608,0,3357427574,24099640628,202702821767,66800708745,1786605168,13733,23579290
1416685341.47661,template1,0,0,0,0,0,0,0,0,0,0
1416685341.47661,template0,0,0,0,0,0,0,0,0,0,0
1416685341.47661,postgres,0,2955,20,13534,140797,1365387,52476,0,0,0
1416685341.47661,dbt3,5,77622,0,3358493254,24101951615,202702826877,66800710100,1846591220,13733,23579290
1416685401.4794,template1,0,0,0,0,0,0,0,0,0,0
1416685401.4794,template0,0,0,0,0,0,0,0,0,0,0
1416685401.4794,postgres,0,2957,20,13534,140855,1366313,52487,0,0,0
1416685401.4794,dbt3,9,77642,0,3359556623,24101957336,202762818373,66800711782,1846591226,13733,23579290
1416685461.4811,template1,0,0,0,0,0,0,0,0,0,0
1416685461.4811,template0,0,0,0,0,0,0,0,0,0,0
1416685461.4811,postgres,0,2959,20,13534,140913,1367239,52498,0,0,0
1416685461.4811,dbt3,9,77662,0,3363809595,24101970135,203002768358,66800713779,1846591244,13735,23579290
