Linux 3.0.101-0.15-default (axle) 	11/22/2014 	_x86_64_

08:36:18 PM     CPU     %user     %nice   %system   %iowait    %steal     %idle
08:37:18 PM     all     18.66      0.00      3.26      0.00      0.00     78.08
08:38:18 PM     all      8.60      0.00      1.56      0.00      0.00     89.83
08:39:18 PM     all      5.73      0.00      1.21      0.00      0.00     93.06
08:40:18 PM     all      5.73      0.00      0.84      0.00      0.00     93.43
08:41:18 PM     all      5.80      0.00      0.96      0.00      0.00     93.24
08:42:18 PM     all      5.08      0.00      1.85      0.00      0.00     93.07
08:43:18 PM     all      5.42      0.00      0.89      0.00      0.00     93.69
08:44:18 PM     all     14.75      0.00      1.90      0.00      0.00     83.35
