# hostname;interval;timestamp;pgpgin/s;pgpgout/s;fault/s;majflt/s;pgfree/s;pgscank/s;pgscand/s;pgsteal/s;%vmeff
axle;60;1416685038;0.00;90.35;54202.86;0.00;129526.52;0.00;0.00;0.00;0.00
axle;60;1416685098;0.00;45.82;48948.87;0.00;40005.54;0.00;0.00;0.00;0.00
axle;60;1416685158;0.00;24.36;13557.27;0.00;34316.60;0.00;0.00;0.00;0.00
axle;60;1416685218;0.00;19.77;4401.69;0.00;25980.81;0.00;0.00;0.00;0.00
axle;60;1416685278;0.00;19.22;4489.37;0.00;30642.97;0.00;0.00;0.00;0.00
axle;60;1416685338;0.00;35.11;3313.60;0.00;39380.34;0.00;0.00;0.00;0.00
axle;60;1416685398;0.00;30.65;1578.28;0.00;19918.11;0.00;0.00;0.00;0.00
axle;60;1416685458;0.00;61.06;2608.75;0.00;19414.71;0.00;0.00;0.00;0.00
