# hostname;interval;timestamp;CPU;%user;%nice;%system;%iowait;%steal;%idle
axle;60;1416686391;-1;24.04;0.00;7.33;0.01;0.00;68.61
axle;60;1416686391;0;10.82;0.00;4.87;0.00;0.00;84.31
axle;60;1416686391;1;7.62;0.00;3.59;0.00;0.00;88.78
axle;60;1416686391;2;8.46;0.00;8.43;0.03;0.00;83.08
axle;60;1416686391;3;39.70;0.00;17.88;0.00;0.00;42.42
axle;60;1416686391;4;25.47;0.00;11.03;0.05;0.00;63.45
axle;60;1416686391;5;32.95;0.00;17.32;0.07;0.00;49.66
axle;60;1416686391;6;1.00;0.00;1.19;0.00;0.00;97.81
axle;60;1416686391;7;51.17;0.00;7.60;0.02;0.00;41.21
axle;60;1416686391;8;17.82;0.00;5.82;0.00;0.00;76.35
axle;60;1416686391;9;21.64;0.00;13.78;0.02;0.00;64.56
axle;60;1416686391;10;66.77;0.00;9.04;0.00;0.00;24.19
axle;60;1416686391;11;56.37;0.00;4.67;0.00;0.00;38.97
axle;60;1416686391;12;0.47;0.00;0.58;0.00;0.00;98.95
axle;60;1416686391;13;29.46;0.00;6.77;0.00;0.00;63.77
axle;60;1416686391;14;3.55;0.00;1.64;0.02;0.00;94.80
axle;60;1416686391;15;11.04;0.00;3.09;0.03;0.00;85.84
axle;60;1416686451;-1;25.35;0.00;6.71;0.00;0.00;67.94
axle;60;1416686451;0;42.65;0.00;9.62;0.00;0.00;47.73
axle;60;1416686451;1;1.60;0.00;3.64;0.00;0.00;94.76
axle;60;1416686451;2;30.14;0.00;13.47;0.00;0.00;56.39
axle;60;1416686451;3;69.44;0.00;5.37;0.00;0.00;25.19
axle;60;1416686451;4;48.59;0.00;7.33;0.00;0.00;44.08
axle;60;1416686451;5;0.77;0.00;1.23;0.00;0.00;98.00
axle;60;1416686451;6;1.14;0.00;1.57;0.00;0.00;97.29
axle;60;1416686451;7;1.10;0.00;1.97;0.00;0.00;96.93
axle;60;1416686451;8;32.89;0.00;13.15;0.00;0.00;53.96
axle;60;1416686451;9;32.21;0.00;14.19;0.00;0.00;53.60
axle;60;1416686451;10;35.78;0.00;18.10;0.00;0.00;46.12
axle;60;1416686451;11;54.12;0.00;3.87;0.00;0.00;42.01
axle;60;1416686451;12;0.79;0.00;1.51;0.00;0.00;97.71
axle;60;1416686451;13;40.20;0.00;8.69;0.00;0.00;51.11
axle;60;1416686451;14;8.07;0.00;1.64;0.00;0.00;90.29
axle;60;1416686451;15;5.99;0.00;2.01;0.03;0.00;91.97
axle;60;1416686511;-1;25.07;0.00;5.23;0.00;0.00;69.70
axle;60;1416686511;0;32.98;0.00;7.72;0.00;0.00;59.29
axle;60;1416686511;1;47.00;0.00;7.69;0.00;0.00;45.32
axle;60;1416686511;2;59.07;0.00;8.47;0.00;0.00;32.46
axle;60;1416686511;3;49.41;0.00;11.27;0.00;0.00;39.32
axle;60;1416686511;4;8.17;0.00;0.48;0.00;0.00;91.34
axle;60;1416686511;5;0.17;0.00;0.22;0.00;0.00;99.62
axle;60;1416686511;6;0.23;0.00;0.60;0.00;0.00;99.17
axle;60;1416686511;7;0.27;0.00;0.50;0.00;0.00;99.23
axle;60;1416686511;8;1.82;0.00;1.44;0.00;0.00;96.75
axle;60;1416686511;9;11.67;0.00;3.49;0.00;0.00;84.84
